captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band,days_observed,eligible_for_funnel,AADHAAR_cleared,DL_cleared,FITNESS_cleared,INSURANCE_cleared,PERMIT_cleared,RC_cleared,decision_ts,final_status,last_stage_reached,docs_cleared,first_order_ts,orders_d7,orders_d30,online_hours_d30,signup_to_approval_days,approval_to_first_order_days
CPT120678,2026-03-31 17:03:00,Delhi,Auto,gc_telecalling,DEL-Z17,low,te,18-24,91.28957175925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT119481,2026-03-31 17:04:00,Bangalore,ERickshaw,referral,BAN-Z10,low,mr,25-34,91.28887731481481,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT108640,2026-03-31 17:05:00,Delhi,ERickshaw,fos_field,DEL-Z19,low,kn,35-44,91.28818287037036,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT100255,2026-03-31 17:10:00,Delhi,Auto,paid_digital,DEL-Z14,low,kn,25-34,91.28471064814815,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT114948,2026-03-31 17:10:00,Bangalore,Cab,fos_field,BAN-Z17,high,mr,18-24,91.28471064814815,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT113595,2026-03-31 17:11:00,Pune,Cab,referral,PUN-Z10,mid,kn,45+,91.2840162037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT124263,2026-03-31 17:15:00,Delhi,ERickshaw,fos_field,DEL-Z07,low,kn,45+,91.28123842592592,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT121349,2026-03-31 17:36:00,Hyderabad,ERickshaw,fos_field,HYD-Z13,low,te,35-44,91.26665509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT119367,2026-03-31 17:36:00,Delhi,Cab,organic_app,DEL-Z24,low,te,18-24,91.26665509259259,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT121860,2026-03-31 17:46:00,Bangalore,Cab,referral,BAN-Z24,high,kn,25-34,91.25971064814814,True,True,True,True,True,True,True,2026-04-04 16:09:52.654165247,approved,,6,2026-04-05 12:15:46.035970491,7.0,24.0,20.3,3.933248312097766,0.8374234005236575
CPT112185,2026-03-31 17:47:00,Bangalore,Cab,organic_app,BAN-Z07,mid,te,45+,91.25901620370371,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT113375,2026-03-31 17:55:00,Hyderabad,Auto,fos_field,HYD-Z16,mid,te,35-44,91.25346064814815,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT115734,2026-03-31 18:11:00,Delhi,ERickshaw,organic_app,DEL-Z23,low,te,25-34,91.24234953703704,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT113403,2026-03-31 18:20:00,Bangalore,Auto,referral,BAN-Z12,low,te,25-34,91.23609953703703,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT103721,2026-03-31 18:21:00,Delhi,Auto,organic_app,DEL-Z22,low,mr,45+,91.23540509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120915,2026-03-31 18:26:00,Bangalore,Cab,organic_app,BAN-Z10,low,mr,25-34,91.23193287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT112979,2026-03-31 19:20:00,Bangalore,Auto,organic_app,BAN-Z07,mid,kn,25-34,91.19443287037036,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT102893,2026-03-31 19:26:00,Bangalore,Auto,organic_app,BAN-Z15,low,kn,45+,91.1902662037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT106240,2026-03-31 19:27:00,Pune,Auto,referral,PUN-Z20,low,en,18-24,91.18957175925927,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT101476,2026-03-31 19:28:00,Hyderabad,ERickshaw,organic_app,HYD-Z05,low,kn,25-34,91.18887731481482,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT124179,2026-03-31 19:42:00,Hyderabad,Cab,referral,HYD-Z07,mid,kn,25-34,91.1791550925926,True,True,True,True,True,True,True,2026-04-05 18:13:51.435432393,approved,,6,2026-04-06 03:35:35.129571107,8.0,22.0,18.0,4.938789761948993,0.3900890525314121
CPT108985,2026-03-31 19:44:00,Bangalore,Auto,organic_app,BAN-Z05,mid,en,25-34,91.1777662037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT101342,2026-03-31 19:45:00,Pune,Auto,organic_app,PUN-Z22,mid,hi,35-44,91.17707175925926,True,True,True,True,True,True,True,2026-04-07 11:24:36.199778521,approved,,6,2026-04-07 20:14:00.100029061,11.0,28.0,23.6,6.6525023122514,0.36763773438124997
CPT119312,2026-03-31 19:46:00,Delhi,Auto,organic_app,DEL-Z08,mid,te,18-24,91.17637731481481,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT116758,2026-03-31 19:47:00,Pune,Auto,gc_telecalling,PUN-Z11,high,en,25-34,91.17568287037037,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT114758,2026-03-31 20:05:00,Delhi,ERickshaw,organic_app,DEL-Z08,high,te,25-34,91.16318287037036,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT120880,2026-03-31 20:11:00,Delhi,ERickshaw,organic_app,DEL-Z01,mid,hi,18-24,91.1590162037037,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT100242,2026-03-31 20:14:00,Delhi,Cab,fos_field,DEL-Z11,high,te,25-34,91.15693287037037,True,True,True,True,True,True,True,2026-04-08 10:23:22.494817167,approved,,6,2026-04-08 13:18:31.928137846,5.0,25.0,23.2,7.589843690013508,0.12163695973008101
CPT113105,2026-03-31 20:21:00,Bangalore,Cab,fos_field,BAN-Z03,mid,kn,18-24,91.15207175925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT114788,2026-03-31 20:30:00,Pune,Auto,organic_app,PUN-Z07,mid,mr,45+,91.14582175925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT106651,2026-03-31 20:34:00,Bangalore,Cab,organic_app,BAN-Z07,high,en,18-24,91.14304398148148,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT108104,2026-03-31 20:40:00,Pune,Cab,organic_app,PUN-Z15,high,kn,35-44,91.13887731481482,True,True,True,True,True,True,True,2026-04-04 14:14:51.466728295,approved,,6,2026-04-06 21:20:26.161163263,7.0,11.0,8.6,3.7325401241700815,2.2955404448491668
CPT105827,2026-03-31 20:42:00,Delhi,ERickshaw,referral,DEL-Z19,mid,en,18-24,91.13748842592592,True,True,True,True,True,False,True,2026-04-06 13:23:35.237876814,approved,,5,2026-04-07 14:16:36.049024662,3.0,8.0,7.2,5.695546734685347,1.0368149438408334
CPT113720,2026-03-31 21:03:00,Bangalore,Cab,referral,BAN-Z22,low,hi,18-24,91.12290509259259,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT102674,2026-03-31 21:15:00,Hyderabad,Auto,organic_app,HYD-Z13,mid,kn,18-24,91.11457175925926,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT121405,2026-03-31 21:22:00,Pune,Cab,organic_app,PUN-Z16,low,te,35-44,91.10971064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT121846,2026-03-31 21:25:00,Delhi,ERickshaw,fos_field,DEL-Z24,low,mr,18-24,91.10762731481482,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT102602,2026-03-31 21:29:00,Bangalore,Cab,organic_app,BAN-Z17,mid,en,25-34,91.10484953703704,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT110797,2026-03-31 21:34:00,Delhi,ERickshaw,referral,DEL-Z12,high,te,25-34,91.10137731481481,True,True,True,True,True,False,True,2026-04-06 10:08:14.789956661,approved,,5,2026-04-09 02:28:04.030418211,9.0,29.0,25.3,5.523782291165058,2.6804310238605327
CPT107461,2026-03-31 21:36:00,Pune,Auto,organic_app,PUN-Z22,high,te,25-34,91.09998842592593,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT104890,2026-03-31 21:43:00,Hyderabad,Auto,fos_field,HYD-Z24,low,te,35-44,91.09512731481482,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT100343,2026-03-31 21:44:00,Hyderabad,Auto,fos_field,HYD-Z17,low,hi,45+,91.09443287037037,True,True,True,True,True,True,True,2026-04-05 15:57:04.642282629,approved,,6,2026-04-05 23:06:14.293960136,4.0,16.0,14.9,4.759081507900798,0.29802837589707176
CPT122624,2026-03-31 21:53:00,Bangalore,Cab,paid_digital,BAN-Z09,high,hi,25-34,91.08818287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT101400,2026-04-01 06:19:00,Pune,Auto,paid_digital,PUN-Z10,mid,te,25-34,90.73679398148148,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT101713,2026-04-01 06:37:00,Hyderabad,Cab,referral,HYD-Z11,low,kn,25-34,90.72429398148148,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT108184,2026-04-01 06:45:00,Bangalore,Cab,referral,BAN-Z13,mid,te,25-34,90.71873842592592,True,True,True,True,True,True,True,2026-04-08 07:06:00.700277988,approved,,6,2026-04-09 04:20:50.591345864,12.0,48.0,40.0,7.014591438402639,0.8852996651374537
CPT108812,2026-04-01 06:54:00,Pune,Auto,fos_field,PUN-Z20,mid,en,45+,90.71248842592593,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT111521,2026-04-01 06:56:00,Delhi,ERickshaw,referral,DEL-Z03,high,te,25-34,90.71109953703704,True,True,True,True,True,False,True,2026-04-07 07:42:51.228853745,approved,,5,2026-04-09 22:50:30.271615657,6.0,17.0,13.9,6.032537370992419,2.630312994929537
CPT100759,2026-04-01 06:57:00,Hyderabad,Cab,fos_field,HYD-Z16,mid,mr,25-34,90.7104050925926,True,True,True,True,True,True,True,2026-04-05 19:51:44.028135092,approved,,6,2026-04-06 07:41:19.281618486,7.0,35.0,23.1,4.538009584896898,0.4927691375392824
CPT113160,2026-04-01 06:58:00,Bangalore,ERickshaw,gc_telecalling,BAN-Z03,low,te,35-44,90.70971064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT124439,2026-04-01 07:02:00,Delhi,ERickshaw,paid_digital,DEL-Z15,mid,te,35-44,90.70693287037037,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT105023,2026-04-01 07:08:00,Hyderabad,Cab,fos_field,HYD-Z04,low,te,25-34,90.7027662037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT107337,2026-04-01 07:16:00,Hyderabad,Auto,referral,HYD-Z18,high,mr,25-34,90.69721064814814,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT124729,2026-04-01 07:22:00,Hyderabad,Auto,fos_field,HYD-Z23,low,kn,35-44,90.69304398148148,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT120335,2026-04-01 07:38:00,Hyderabad,Auto,paid_digital,HYD-Z08,low,te,18-24,90.68193287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT110473,2026-04-01 07:40:00,Delhi,Auto,referral,DEL-Z03,high,en,35-44,90.68054398148148,True,True,True,True,True,True,True,2026-04-06 22:02:12.095150143,approved,,6,2026-04-09 15:37:29.386064686,2.0,3.0,2.0,5.598751101274804,2.7328390152146183
CPT110897,2026-04-01 07:45:00,Delhi,ERickshaw,paid_digital,DEL-Z09,high,hi,45+,90.67707175925926,True,True,True,True,True,False,True,2026-04-05 09:11:00.211367088,approved,,5,2026-04-05 14:45:56.654555847,5.0,32.0,25.1,4.0597246686005555,0.23259772209211804
CPT101843,2026-04-01 07:51:00,Bangalore,Auto,fos_field,BAN-Z01,mid,kn,35-44,90.67290509259259,True,True,True,True,True,True,True,2026-04-08 11:42:07.352663741,approved,,6,2026-04-10 15:58:28.396030737,5.0,30.0,21.3,7.160501766941446,2.1780213352661573
CPT116303,2026-04-01 07:53:00,Pune,Auto,fos_field,PUN-Z16,high,hi,25-34,90.6715162037037,True,True,True,True,True,True,True,2026-04-05 01:47:09.312013276,approved,,6,2026-04-07 21:23:23.165919635,2.0,11.0,10.2,3.7459411112647683,2.816827012805081
CPT123412,2026-04-01 08:14:00,Delhi,ERickshaw,organic_app,DEL-Z24,low,kn,18-24,90.65693287037037,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT119061,2026-04-01 08:20:00,Hyderabad,Cab,paid_digital,HYD-Z21,low,hi,25-34,90.6527662037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT111740,2026-04-01 08:37:00,Hyderabad,Auto,organic_app,HYD-Z09,mid,mr,25-34,90.64096064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT103607,2026-04-01 08:40:00,Delhi,Auto,organic_app,DEL-Z19,high,hi,25-34,90.63887731481482,True,True,True,True,True,True,True,2026-04-12 17:56:20.622555357,approved,,6,2026-04-15 05:54:06.657063705,7.0,6.0,3.7,11.386349798094411,2.49844947347625
CPT110098,2026-04-01 08:45:00,Delhi,ERickshaw,organic_app,DEL-Z16,low,hi,35-44,90.63540509259259,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT118401,2026-04-01 08:53:00,Delhi,ERickshaw,referral,DEL-Z23,mid,hi,25-34,90.62984953703703,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120957,2026-04-01 08:56:00,Delhi,ERickshaw,referral,DEL-Z14,mid,mr,18-24,90.6277662037037,True,True,True,True,True,False,True,2026-04-08 16:37:28.227862195,approved,,5,2026-04-09 08:54:32.700112850,10.0,32.0,27.9,7.320465600256886,0.678523984382581
CPT101568,2026-04-01 09:03:00,Pune,Auto,fos_field,PUN-Z06,mid,te,35-44,90.62290509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT108009,2026-04-01 09:11:00,Delhi,ERickshaw,paid_digital,DEL-Z13,mid,kn,25-34,90.61734953703704,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT109832,2026-04-01 09:12:00,Bangalore,ERickshaw,organic_app,BAN-Z20,high,kn,18-24,90.6166550925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT120706,2026-04-01 09:16:00,Bangalore,Auto,referral,BAN-Z03,mid,en,25-34,90.61387731481481,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT118304,2026-04-01 09:18:00,Delhi,ERickshaw,referral,DEL-Z16,mid,mr,25-34,90.61248842592593,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120586,2026-04-01 09:19:00,Hyderabad,Cab,referral,HYD-Z05,high,en,25-34,90.61179398148148,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT122009,2026-04-01 09:33:00,Pune,Auto,referral,PUN-Z20,mid,hi,25-34,90.60207175925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT111966,2026-04-01 09:35:00,Hyderabad,Cab,paid_digital,HYD-Z09,low,te,18-24,90.60068287037036,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT104150,2026-04-01 10:04:00,Hyderabad,Auto,paid_digital,HYD-Z10,mid,hi,18-24,90.58054398148148,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT109454,2026-04-01 10:13:00,Bangalore,Cab,organic_app,BAN-Z15,low,en,35-44,90.57429398148147,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT116171,2026-04-01 10:16:00,Pune,Auto,paid_digital,PUN-Z03,high,kn,25-34,90.57221064814814,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT115113,2026-04-01 10:23:00,Delhi,Auto,fos_field,DEL-Z06,low,hi,25-34,90.56734953703703,True,True,True,True,True,True,True,2026-04-08 01:02:00.063942298,approved,,6,2026-04-08 04:19:17.019699487,14.0,26.0,18.1,6.610417406739559,0.13700180274524307
CPT112799,2026-04-01 10:30:00,Bangalore,ERickshaw,fos_field,BAN-Z24,low,te,25-34,90.56248842592592,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT107405,2026-04-01 10:41:00,Pune,Auto,organic_app,PUN-Z05,mid,kn,25-34,90.55484953703704,True,True,True,True,True,True,True,2026-04-06 16:30:47.653922547,approved,,6,2026-04-09 03:57:56.904013967,7.0,51.0,28.7,5.242912661140591,2.4771903945766205
CPT124042,2026-04-01 11:04:00,Hyderabad,ERickshaw,gc_telecalling,HYD-Z22,high,kn,35-44,90.53887731481481,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT101268,2026-04-01 11:13:00,Delhi,Cab,referral,DEL-Z24,mid,mr,25-34,90.53262731481482,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107912,2026-04-01 11:40:00,Delhi,ERickshaw,fos_field,DEL-Z01,low,en,25-34,90.51387731481482,True,True,True,True,False,False,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT116177,2026-04-01 11:40:00,Delhi,Auto,fos_field,DEL-Z08,mid,mr,25-34,90.51387731481482,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT110762,2026-04-01 11:54:00,Bangalore,Auto,fos_field,BAN-Z06,mid,te,45+,90.5041550925926,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT102766,2026-04-01 11:56:00,Hyderabad,Auto,organic_app,HYD-Z11,low,hi,35-44,90.5027662037037,True,True,True,True,True,True,True,2026-04-07 02:38:05.939132221,rejected,doc_authenticity_flag,6,,,,,5.612568739956261,
CPT103390,2026-04-01 11:59:00,Bangalore,Auto,referral,BAN-Z07,low,mr,18-24,90.50068287037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT102393,2026-04-01 12:23:00,Bangalore,Cab,fos_field,BAN-Z09,low,kn,25-34,90.4840162037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT101023,2026-04-01 12:23:00,Bangalore,Cab,organic_app,BAN-Z07,low,te,35-44,90.4840162037037,True,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT112609,2026-04-01 12:29:00,Hyderabad,Cab,organic_app,HYD-Z01,low,te,25-34,90.47984953703704,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT115539,2026-04-01 12:29:00,Pune,Cab,organic_app,PUN-Z16,low,hi,18-24,90.47984953703704,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT122841,2026-04-01 12:30:00,Pune,Auto,paid_digital,PUN-Z11,low,kn,18-24,90.47915509259259,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT102611,2026-04-01 12:45:00,Hyderabad,Cab,fos_field,HYD-Z04,low,te,18-24,90.46873842592592,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT123292,2026-04-01 12:56:00,Pune,Auto,fos_field,PUN-Z10,mid,mr,25-34,90.46109953703704,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT108869,2026-04-01 13:07:00,Pune,Auto,organic_app,PUN-Z02,high,en,35-44,90.45346064814815,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT106319,2026-04-01 13:09:00,Pune,Cab,paid_digital,PUN-Z06,low,kn,45+,90.45207175925925,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120830,2026-04-01 13:12:00,Hyderabad,Auto,paid_digital,HYD-Z10,mid,hi,18-24,90.44998842592592,True,True,True,True,True,True,True,2026-04-07 13:57:14.173838494,approved,,6,2026-04-08 08:52:24.028145254,6.0,25.0,18.5,6.031414049056644,0.7883084989208333
CPT101641,2026-04-01 13:23:00,Hyderabad,Cab,organic_app,HYD-Z07,high,hi,45+,90.44234953703703,True,True,True,True,True,True,True,2026-04-08 17:39:51.048459175,approved,,6,2026-04-09 06:45:31.188733094,8.0,43.0,26.5,7.1783686164256375,0.545603475392581
CPT114581,2026-04-01 13:43:00,Pune,Auto,organic_app,PUN-Z12,mid,mr,25-34,90.42846064814815,True,True,True,True,True,True,True,2026-04-07 06:52:32.213380620,rejected,doc_authenticity_flag,6,,,,,5.714956173386805,
CPT118134,2026-04-01 13:44:00,Delhi,Auto,fos_field,DEL-Z15,low,te,25-34,90.4277662037037,True,True,True,True,True,True,True,2026-04-07 19:09:37.298659743,approved,,6,2026-04-10 05:34:17.589194740,9.0,33.0,26.6,6.2261261418951745,2.433799658969873
CPT123875,2026-04-01 14:02:00,Hyderabad,Cab,organic_app,HYD-Z17,low,hi,45+,90.41526620370371,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT106688,2026-04-01 14:14:00,Bangalore,Cab,paid_digital,BAN-Z22,mid,mr,18-24,90.40693287037037,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT107799,2026-04-01 14:30:00,Hyderabad,Cab,organic_app,HYD-Z10,high,kn,35-44,90.39582175925926,True,True,True,True,True,True,True,2026-04-07 09:52:39.421520026,approved,,6,2026-04-08 02:25:33.504294677,4.0,13.0,8.1,5.807400712037338,0.689514846928831
CPT123537,2026-04-01 14:32:00,Hyderabad,Auto,paid_digital,HYD-Z18,mid,hi,45+,90.39443287037037,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT101145,2026-04-01 14:42:00,Bangalore,Auto,organic_app,BAN-Z04,low,kn,35-44,90.38748842592592,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT108898,2026-04-01 14:59:00,Hyderabad,Cab,gc_telecalling,HYD-Z18,mid,te,25-34,90.37568287037037,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT101920,2026-04-01 15:01:00,Pune,Auto,paid_digital,PUN-Z12,mid,te,18-24,90.37429398148149,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT120671,2026-04-01 15:04:00,Hyderabad,Auto,fos_field,HYD-Z10,low,te,45+,90.37221064814815,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT113066,2026-04-01 15:09:00,Pune,Cab,referral,PUN-Z16,low,en,35-44,90.36873842592593,True,False,True,False,False,False,False,,dropped_in_docs,RC,1,,,,,,
CPT122504,2026-04-01 15:18:00,Delhi,Auto,referral,DEL-Z02,low,mr,25-34,90.36248842592593,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT109434,2026-04-01 15:20:00,Delhi,Auto,organic_app,DEL-Z17,low,kn,18-24,90.36109953703703,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT112533,2026-04-01 15:27:00,Hyderabad,Auto,referral,HYD-Z04,low,hi,25-34,90.35623842592592,True,True,True,False,False,True,True,,dropped_in_docs,FITNESS,4,,,,,,
CPT106867,2026-04-01 15:34:00,Delhi,Cab,fos_field,DEL-Z15,low,en,25-34,90.35137731481481,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT115199,2026-04-01 15:38:00,Pune,ERickshaw,organic_app,PUN-Z11,high,te,25-34,90.34859953703703,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
CPT112975,2026-04-01 15:53:00,Hyderabad,Cab,organic_app,HYD-Z05,high,te,35-44,90.33818287037037,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT120251,2026-04-01 15:54:00,Hyderabad,Auto,fos_field,HYD-Z16,low,mr,18-24,90.33748842592593,True,True,True,True,False,True,True,,dropped_in_docs,INSURANCE,5,,,,,,
CPT114415,2026-04-01 16:03:00,Delhi,Auto,organic_app,DEL-Z09,low,en,25-34,90.33123842592593,True,False,True,False,False,False,True,,dropped_in_docs,AADHAAR,2,,,,,,
CPT103109,2026-04-01 16:03:00,Pune,Auto,referral,PUN-Z22,mid,en,25-34,90.33123842592593,True,True,True,False,False,False,True,,dropped_in_docs,PERMIT,3,,,,,,
